customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_total,segment
CUST_2020_00018489,1842,1,56103.49,2,1,1,4,At Risk
CUST_2020_00018490,1184,6,345816.44,3,4,4,11,Champions
CUST_2020_00018491,1895,4,212093.82,2,3,3,8,Loyal Customers
CUST_2020_00018492,1449,1,175214.13,2,1,3,6,Potential Loyalists
CUST_2020_00018493,965,7,972623.2,3,4,4,11,Champions
CUST_2020_00018494,1840,2,189213.9,2,2,3,7,Potential Loyalists
CUST_2020_00018496,508,11,334127.06,4,4,4,12,Champions
CUST_2020_00018497,141,5,329108.8,4,4,4,12,Champions
CUST_2020_00018498,1124,4,269252.04,3,3,3,9,Loyal Customers
CUST_2020_00018499,1140,6,226865.55,3,4,3,10,Champions
CUST_2020_00018500,2087,2,310509.92,1,2,4,7,Potential Loyalists
CUST_2020_00018501,1504,5,414796.09,2,4,4,10,Champions
CUST_2020_00018502,1879,2,263447.48,2,2,3,7,Potential Loyalists
CUST_2020_00018503,1860,3,706820.01,2,3,4,9,Loyal Customers
CUST_2020_00018505,843,4,327360.27,3,3,4,10,Champions
CUST_2020_00018506,1148,3,168484.96,3,3,3,9,Loyal Customers
CUST_2020_00018507,1140,10,1038451.2000000001,3,4,4,11,Champions
CUST_2020_00018508,639,6,349525.16000000003,4,4,4,12,Champions
CUST_2020_00018509,1838,3,458202.64,2,3,4,9,Loyal Customers
CUST_2020_00018510,1834,2,266270.99,2,2,3,7,Potential Loyalists
CUST_2020_00018512,1514,6,403168.41,2,4,4,10,Champions
CUST_2020_00018514,1893,2,141359.33000000002,2,2,3,7,Potential Loyalists
CUST_2020_00018517,1914,1,62651.21,2,1,1,4,At Risk
CUST_2020_00018518,535,9,407514.91,4,4,4,12,Champions
CUST_2020_00018520,1005,3,164425.88,3,3,3,9,Loyal Customers
CUST_2020_00018522,2173,1,52670.28,1,1,1,3,Lost Customers
CUST_2020_00018523,1988,1,29977.43,1,1,1,3,Lost Customers
CUST_2020_00018524,768,5,557187.8099999999,3,4,4,11,Champions
CUST_2020_00018525,1842,1,210538.86,2,1,3,6,Potential Loyalists
CUST_2020_00018526,1901,1,63150.28,2,1,1,4,At Risk
CUST_2020_00018528,1346,1,16211.33,2,1,1,4,At Risk
CUST_2020_00018529,1913,2,41679.34,2,2,1,5,At Risk
CUST_2020_00018530,1907,3,107605.15,2,3,2,7,Potential Loyalists
CUST_2020_00018531,2149,1,13833.39,1,1,1,3,Lost Customers
CUST_2020_00018532,1693,4,255054.90999999997,2,3,3,8,Loyal Customers
CUST_2020_00018533,735,8,282677.73,3,4,4,11,Champions
CUST_2020_00018534,654,3,203649.68,3,3,3,9,Loyal Customers
CUST_2020_00018535,1051,4,261790.67,3,3,3,9,Loyal Customers
CUST_2020_00018536,1643,5,265750.3,2,4,3,9,Loyal Customers
CUST_2020_00018537,1841,4,229691.41999999998,2,3,3,8,Loyal Customers
CUST_2020_00018539,1484,3,229707.43,2,3,3,8,Loyal Customers
CUST_2020_00018540,232,6,601484.66,4,4,4,12,Champions
CUST_2020_00018541,1726,3,233311.39,2,3,3,8,Loyal Customers
CUST_2020_00018542,1231,3,311049.5,3,3,4,10,Champions
CUST_2020_00018543,1709,2,59901.759999999995,2,2,1,5,At Risk
CUST_2020_00018544,1525,4,590067.02,2,3,4,9,Loyal Customers
CUST_2020_00018545,1217,2,177561.01,3,2,3,8,Loyal Customers
CUST_2020_00018546,1908,1,28201.06,2,1,1,4,At Risk
CUST_2020_00018548,2089,1,131409.56,1,1,2,4,At Risk
CUST_2020_00018549,910,4,213695.94,3,3,3,9,Loyal Customers
CUST_2020_00018550,2004,1,19523.32,1,1,1,3,Lost Customers
CUST_2020_00018551,1856,1,134426.89,2,1,2,5,At Risk
CUST_2020_00018552,1903,2,58290.86,2,2,1,5,At Risk
CUST_2020_00018553,2030,1,136596.96,1,1,2,4,At Risk
CUST_2020_00018554,1538,3,426930.45999999996,2,3,4,9,Loyal Customers
CUST_2020_00018555,1547,5,479903.1,2,4,4,10,Champions
CUST_2020_00018556,1870,2,65366.61,2,2,2,6,Potential Loyalists
CUST_2020_00018557,917,5,294812.94,3,4,4,11,Champions
CUST_2020_00018558,1880,2,81442.1,2,2,2,6,Potential Loyalists
CUST_2020_00018559,759,6,220832.75,3,4,3,10,Champions
CUST_2020_00018560,2183,1,29922.5,1,1,1,3,Lost Customers
CUST_2020_00018561,1854,2,79224.63,2,2,2,6,Potential Loyalists
CUST_2020_00018563,1519,1,26954.42,2,1,1,4,At Risk
CUST_2020_00018564,1239,6,563376.76,3,4,4,11,Champions
CUST_2020_00018565,1142,3,244743.8,3,3,3,9,Loyal Customers
CUST_2020_00018566,1854,3,153930.29,2,3,3,8,Loyal Customers
CUST_2020_00018567,1900,3,73585.5,2,3,2,7,Potential Loyalists
CUST_2020_00018568,752,6,243530.16,3,4,3,10,Champions
CUST_2020_00018569,1853,1,35900.72,2,1,1,4,At Risk
CUST_2020_00018570,370,8,351562.35,4,4,4,12,Champions
CUST_2020_00018571,1237,2,24403.02,3,2,1,6,Potential Loyalists
CUST_2020_00018572,1602,6,341990.37,2,4,4,10,Champions
CUST_2020_00018573,1331,4,157977.04,2,3,3,8,Loyal Customers
CUST_2020_00018574,1476,5,350752.0,2,4,4,10,Champions
CUST_2020_00018575,1935,6,560101.8,2,4,4,10,Champions
CUST_2020_00018576,1043,4,296483.70999999996,3,3,4,10,Champions
CUST_2020_00018577,1878,2,254013.04,2,2,3,7,Potential Loyalists
CUST_2020_00018578,1958,5,326537.12,2,4,4,10,Champions
CUST_2020_00018580,1952,2,105703.9,2,2,2,6,Potential Loyalists
CUST_2020_00018581,446,6,367087.51,4,4,4,12,Champions
CUST_2020_00018582,2034,1,30853.33,1,1,1,3,Lost Customers
CUST_2020_00018583,2107,1,38171.27,1,1,1,3,Lost Customers
CUST_2020_00018584,1561,2,129173.45999999999,2,2,2,6,Potential Loyalists
CUST_2020_00018585,1835,2,73203.29999999999,2,2,2,6,Potential Loyalists
CUST_2020_00018586,2053,2,344144.25,1,2,4,7,Potential Loyalists
CUST_2020_00018588,1907,1,36852.32,2,1,1,4,At Risk
CUST_2020_00018589,2079,1,30134.6,1,1,1,3,Lost Customers
CUST_2020_00018590,1586,3,78511.29000000001,2,3,2,7,Potential Loyalists
CUST_2020_00018591,2154,1,112233.29,1,1,2,4,At Risk
CUST_2020_00018593,1886,2,694659.6799999999,2,2,4,8,Loyal Customers
CUST_2020_00018594,2139,1,69703.62,1,1,2,4,At Risk
CUST_2020_00018595,1855,2,82488.13,2,2,2,6,Potential Loyalists
CUST_2020_00018596,1977,2,108187.4,1,2,2,5,At Risk
CUST_2020_00018598,1857,4,267570.56,2,3,3,8,Loyal Customers
CUST_2020_00018600,753,3,176379.75,3,3,3,9,Loyal Customers
CUST_2020_00018601,1916,3,217107.17,2,3,3,8,Loyal Customers
CUST_2020_00018602,796,3,399994.15,3,3,4,10,Champions
CUST_2020_00018603,828,6,345558.07,3,4,4,11,Champions
CUST_2020_00018604,1548,8,1147777.51,2,4,4,10,Champions
CUST_2020_00018605,1472,2,132043.53,2,2,2,6,Potential Loyalists
CUST_2020_00018606,2104,1,61940.65,1,1,1,3,Lost Customers
CUST_2020_00018607,2097,2,153946.28,1,2,3,6,Potential Loyalists
CUST_2020_00018608,123,3,469348.71,4,3,4,11,Champions
CUST_2020_00018609,1194,3,191910.57,3,3,3,9,Loyal Customers
CUST_2020_00018611,1835,2,74528.68,2,2,2,6,Potential Loyalists
CUST_2020_00018612,910,6,448103.03,3,4,4,11,Champions
CUST_2020_00018613,431,5,665956.67,4,4,4,12,Champions
CUST_2020_00018615,1833,2,271353.4,2,2,3,7,Potential Loyalists
CUST_2020_00018616,733,5,333374.89,3,4,4,11,Champions
CUST_2020_00018617,405,7,1325846.6199999999,4,4,4,12,Champions
CUST_2020_00018619,1892,2,136796.15,2,2,2,6,Potential Loyalists
CUST_2020_00018620,1495,2,134090.95,2,2,2,6,Potential Loyalists
CUST_2020_00018621,1872,2,66128.93,2,2,2,6,Potential Loyalists
CUST_2020_00018622,402,8,383791.03,4,4,4,12,Champions
CUST_2020_00018623,1915,1,17867.51,2,1,1,4,At Risk
CUST_2020_00018624,2042,2,69363.55,1,2,2,5,At Risk
CUST_2020_00018625,1845,3,112242.11,2,3,2,7,Potential Loyalists
CUST_2020_00018626,1187,3,291521.12,3,3,4,10,Champions
CUST_2020_00018627,1163,2,97522.04000000001,3,2,2,7,Potential Loyalists
CUST_2020_00018628,1531,4,87175.56999999999,2,3,2,7,Potential Loyalists
CUST_2020_00018629,1469,3,194911.33000000002,2,3,3,8,Loyal Customers
CUST_2020_00018630,2078,1,104214.57,1,1,2,4,At Risk
CUST_2020_00018631,1117,5,216665.35,3,4,3,10,Champions
CUST_2020_00018632,1607,4,428022.03,2,3,4,9,Loyal Customers
CUST_2020_00018633,837,2,242121.11,3,2,3,8,Loyal Customers
CUST_2020_00018634,2149,1,12546.17,1,1,1,3,Lost Customers
CUST_2020_00018636,1152,6,167550.27,3,4,3,10,Champions
CUST_2020_00018637,1827,2,198868.64,2,2,3,7,Potential Loyalists
CUST_2020_00018639,2048,1,51113.77,1,1,1,3,Lost Customers
CUST_2020_00018640,35,7,399169.14999999997,4,4,4,12,Champions
CUST_2020_00018641,1925,3,174779.83,2,3,3,8,Loyal Customers
CUST_2020_00018642,1984,4,513505.48,1,3,4,8,Loyal Customers
CUST_2020_00018643,609,6,342907.9,4,4,4,12,Champions
CUST_2020_00018644,2117,1,261165.98,1,1,3,5,At Risk
CUST_2020_00018645,1563,7,256598.65,2,4,3,9,Loyal Customers
CUST_2020_00018647,1349,2,66764.44,2,2,2,6,Potential Loyalists
CUST_2020_00018648,1655,6,927076.76,2,4,4,10,Champions
CUST_2020_00018649,1690,4,336830.54000000004,2,3,4,9,Loyal Customers
CUST_2020_00018651,1846,2,81202.76000000001,2,2,2,6,Potential Loyalists
CUST_2020_00018652,1840,1,44412.63,2,1,1,4,At Risk
CUST_2020_00018653,2071,1,9850.53,1,1,1,3,Lost Customers
CUST_2020_00018654,455,8,502377.54,4,4,4,12,Champions
CUST_2020_00018655,388,8,422925.25,4,4,4,12,Champions
CUST_2020_00018656,1939,2,281510.76,2,2,4,8,Loyal Customers
CUST_2020_00018657,2165,1,171304.21,1,1,3,5,At Risk
CUST_2020_00018658,1880,2,165529.03,2,2,3,7,Potential Loyalists
CUST_2020_00018659,1338,8,279564.49,2,4,3,9,Loyal Customers
CUST_2020_00018661,1677,1,82256.62,2,1,2,5,At Risk
CUST_2020_00018662,2131,1,37300.03,1,1,1,3,Lost Customers
CUST_2020_00018663,431,5,275305.62,4,4,3,11,Champions
CUST_2020_00018664,739,6,136248.7,3,4,2,9,Loyal Customers
CUST_2020_00018665,371,8,558083.2,4,4,4,12,Champions
CUST_2020_00018666,1905,1,33638.31,2,1,1,4,At Risk
CUST_2020_00018668,1716,2,216604.8,2,2,3,7,Potential Loyalists
CUST_2020_00018670,1101,2,108886.17000000001,3,2,2,7,Potential Loyalists
CUST_2020_00018672,1616,2,57368.59,2,2,1,5,At Risk
CUST_2020_00018673,1908,5,288797.32,2,4,4,10,Champions
CUST_2020_00018674,1949,2,446294.91000000003,2,2,4,8,Loyal Customers
CUST_2020_00018675,843,5,109515.09,3,4,2,9,Loyal Customers
CUST_2020_00018676,759,6,580843.74,3,4,4,11,Champions
CUST_2020_00018677,1838,3,78302.3,2,3,2,7,Potential Loyalists
CUST_2020_00018678,2060,2,55263.6,1,2,1,4,At Risk
CUST_2020_00018679,1100,6,730614.95,3,4,4,11,Champions
CUST_2020_00018680,1309,3,83820.8,2,3,2,7,Potential Loyalists
CUST_2020_00018681,787,1,98249.09,3,1,2,6,Potential Loyalists
CUST_2020_00018682,1051,9,204959.58,3,4,3,10,Champions
CUST_2020_00018683,2011,2,372393.58999999997,1,2,4,7,Potential Loyalists
CUST_2020_00018686,941,5,90567.75,3,4,2,9,Loyal Customers
CUST_2020_00018687,2089,3,214451.87,1,3,3,7,Potential Loyalists
CUST_2020_00018688,1837,2,221451.57,2,2,3,7,Potential Loyalists
CUST_2020_00018689,1991,1,30364.14,1,1,1,3,Lost Customers
CUST_2020_00018690,1838,1,41941.67,2,1,1,4,At Risk
CUST_2020_00018691,972,2,238175.42,3,2,3,8,Loyal Customers
CUST_2020_00018692,1600,4,1006502.47,2,3,4,9,Loyal Customers
CUST_2020_00018693,1829,5,190443.13,2,4,3,9,Loyal Customers
CUST_2020_00018694,759,6,274027.82,3,4,3,10,Champions
CUST_2020_00018695,2059,1,28587.72,1,1,1,3,Lost Customers
CUST_2020_00018697,1969,1,105676.43,2,1,2,5,At Risk
CUST_2020_00018698,1094,4,184861.36,3,3,3,9,Loyal Customers
CUST_2020_00018699,873,1,68645.91,3,1,2,6,Potential Loyalists
CUST_2020_00018700,744,5,134049.21,3,4,2,9,Loyal Customers
CUST_2020_00018701,1518,5,885500.53,2,4,4,10,Champions
CUST_2020_00018702,1771,3,319461.79000000004,2,3,4,9,Loyal Customers
CUST_2020_00018703,1472,6,443148.79000000004,2,4,4,10,Champions
CUST_2020_00018705,1906,1,96377.94,2,1,2,5,At Risk
CUST_2020_00018706,2000,3,98420.6,1,3,2,6,Potential Loyalists
CUST_2020_00018707,1964,3,457662.56,2,3,4,9,Loyal Customers
CUST_2020_00018708,1932,3,368508.16,2,3,4,9,Loyal Customers
CUST_2020_00018709,1885,1,22823.25,2,1,1,4,At Risk
CUST_2020_00018710,1948,2,138475.41999999998,2,2,3,7,Potential Loyalists
CUST_2020_00018711,2035,1,32414.85,1,1,1,3,Lost Customers
CUST_2020_00018712,413,8,405543.1,4,4,4,12,Champions
CUST_2020_00018713,1892,2,82869.08,2,2,2,6,Potential Loyalists
CUST_2020_00018714,1922,3,373526.29000000004,2,3,4,9,Loyal Customers
CUST_2020_00018715,1161,6,322438.06,3,4,4,11,Champions
CUST_2020_00018716,2180,1,31147.06,1,1,1,3,Lost Customers
CUST_2020_00018717,582,7,199142.55,4,4,3,11,Champions
CUST_2020_00018718,1022,6,352941.78,3,4,4,11,Champions
CUST_2020_00018719,1830,3,277573.06,2,3,3,8,Loyal Customers
CUST_2020_00018721,1851,3,211767.45,2,3,3,8,Loyal Customers
CUST_2020_00018722,893,7,497689.57,3,4,4,11,Champions
CUST_2020_00018723,1167,3,202806.69,3,3,3,9,Loyal Customers
CUST_2020_00018724,1178,4,252430.12000000002,3,3,3,9,Loyal Customers
CUST_2020_00018725,1894,2,458293.95999999996,2,2,4,8,Loyal Customers
CUST_2020_00018727,1873,2,42266.67,2,2,1,5,At Risk
CUST_2020_00018728,748,4,112028.54000000001,3,3,2,8,Loyal Customers
CUST_2020_00018729,1397,6,374813.61,2,4,4,10,Champions
CUST_2020_00018730,1498,3,73079.70999999999,2,3,2,7,Potential Loyalists
CUST_2020_00018731,1930,2,90207.07,2,2,2,6,Potential Loyalists
CUST_2020_00018732,1858,3,404121.22000000003,2,3,4,9,Loyal Customers
CUST_2020_00018734,1969,2,289121.13,2,2,4,8,Loyal Customers
CUST_2020_00018735,1087,2,653067.42,3,2,4,9,Loyal Customers
CUST_2020_00018736,2080,1,23458.86,1,1,1,3,Lost Customers
CUST_2020_00018737,1331,5,177918.25,2,4,3,9,Loyal Customers
CUST_2020_00018738,1898,3,137379.13,2,3,2,7,Potential Loyalists
CUST_2020_00018739,918,9,562688.02,3,4,4,11,Champions
CUST_2020_00018740,1858,3,129859.81,2,3,2,7,Potential Loyalists
CUST_2020_00018741,910,5,461352.87,3,4,4,11,Champions
CUST_2020_00018742,1855,1,102851.4,2,1,2,5,At Risk
CUST_2020_00018743,2072,1,94866.22,1,1,2,4,At Risk
CUST_2020_00018744,1985,2,63264.62,1,2,1,4,At Risk
CUST_2020_00018745,1849,4,191456.94999999998,2,3,3,8,Loyal Customers
CUST_2020_00018746,414,3,443968.98,4,3,4,11,Champions
CUST_2020_00018747,732,3,599774.35,3,3,4,10,Champions
CUST_2020_00018748,1929,2,183212.89,2,2,3,7,Potential Loyalists
CUST_2020_00018750,1887,3,108846.88,2,3,2,7,Potential Loyalists
CUST_2020_00018751,1909,2,53385.06,2,2,1,5,At Risk
CUST_2020_00018752,1365,3,539445.38,2,3,4,9,Loyal Customers
CUST_2020_00018754,889,2,126325.63,3,2,2,7,Potential Loyalists
CUST_2020_00018755,1169,7,251902.08000000002,3,4,3,10,Champions
CUST_2020_00018756,426,5,195129.12,4,4,3,11,Champions
CUST_2020_00018757,1497,1,91276.45,2,1,2,5,At Risk
CUST_2020_00018758,1910,4,298735.58,2,3,4,9,Loyal Customers
CUST_2020_00018759,393,9,707089.4299999999,4,4,4,12,Champions
CUST_2020_00018760,748,10,391513.31,3,4,4,11,Champions
CUST_2020_00018761,863,5,378302.92,3,4,4,11,Champions
CUST_2020_00018763,1398,3,137168.37,2,3,2,7,Potential Loyalists
CUST_2020_00018764,2192,1,79184.93,1,1,2,4,At Risk
CUST_2020_00018765,1452,7,287860.49,2,4,4,10,Champions
CUST_2020_00018766,2161,1,97369.2,1,1,2,4,At Risk
CUST_2020_00018767,875,4,258651.2,3,3,3,9,Loyal Customers
CUST_2020_00018768,1853,2,225108.62,2,2,3,7,Potential Loyalists
CUST_2020_00018769,1489,5,246098.92,2,4,3,9,Loyal Customers
CUST_2020_00018770,837,4,181315.54,3,3,3,9,Loyal Customers
CUST_2020_00018771,2141,2,146946.28,1,2,3,6,Potential Loyalists
CUST_2020_00018772,2161,1,7123.81,1,1,1,3,Lost Customers
CUST_2020_00018773,916,3,127526.66,3,3,2,8,Loyal Customers
CUST_2020_00018774,887,3,231611.84,3,3,3,9,Loyal Customers
CUST_2020_00018775,1107,8,429524.99,3,4,4,11,Champions
CUST_2020_00018777,1851,3,71050.57,2,3,2,7,Potential Loyalists
CUST_2020_00018778,1947,2,78709.41,2,2,2,6,Potential Loyalists
CUST_2020_00018780,2008,1,13541.89,1,1,1,3,Lost Customers
CUST_2020_00018782,1848,2,200875.79,2,2,3,7,Potential Loyalists
CUST_2020_00018783,1103,3,76903.17,3,3,2,8,Loyal Customers
CUST_2020_00018784,1879,1,315334.11,2,1,4,7,Potential Loyalists
CUST_2020_00018785,2113,1,30157.13,1,1,1,3,Lost Customers
CUST_2020_00018786,1861,3,389309.39,2,3,4,9,Loyal Customers
CUST_2020_00018787,1707,3,65072.41,2,3,2,7,Potential Loyalists
CUST_2020_00018788,391,5,214422.8,4,4,3,11,Champions
CUST_2020_00018789,1853,4,143865.28999999998,2,3,3,8,Loyal Customers
CUST_2020_00018790,1542,2,93005.03,2,2,2,6,Potential Loyalists
CUST_2020_00018791,1115,4,145324.58,3,3,3,9,Loyal Customers
CUST_2020_00018792,149,8,589400.26,4,4,4,12,Champions
CUST_2020_00018793,2145,1,59763.78,1,1,1,3,Lost Customers
CUST_2020_00018794,1828,2,100866.68,2,2,2,6,Potential Loyalists
CUST_2020_00018795,383,6,356401.79000000004,4,4,4,12,Champions
CUST_2020_00018796,1663,3,108097.86,2,3,2,7,Potential Loyalists
CUST_2020_00018797,1935,3,89178.93,2,3,2,7,Potential Loyalists
CUST_2020_00018798,818,4,425386.5,3,3,4,10,Champions
CUST_2020_00018800,1222,4,108336.65000000001,3,3,2,8,Loyal Customers
CUST_2020_00018802,2041,1,50620.27,1,1,1,3,Lost Customers
CUST_2020_00018803,1278,1,36633.05,2,1,1,4,At Risk
CUST_2020_00018804,1181,4,497563.88,3,3,4,10,Champions
CUST_2020_00018806,1995,2,76766.53,1,2,2,5,At Risk
CUST_2020_00018807,1455,6,381280.6,2,4,4,10,Champions
CUST_2020_00018808,1839,1,57105.07,2,1,1,4,At Risk
CUST_2020_00018809,1835,3,151701.96000000002,2,3,3,8,Loyal Customers
CUST_2020_00018810,2154,1,23092.57,1,1,1,3,Lost Customers
CUST_2020_00018812,1761,2,191242.62,2,2,3,7,Potential Loyalists
CUST_2020_00018816,952,2,438338.76,3,2,4,9,Loyal Customers
CUST_2020_00018818,1936,2,98608.03,2,2,2,6,Potential Loyalists
CUST_2020_00018819,821,3,260883.18,3,3,3,9,Loyal Customers
CUST_2020_00018821,1514,6,387404.99,2,4,4,10,Champions
CUST_2020_00018822,1869,2,118813.59999999999,2,2,2,6,Potential Loyalists
CUST_2020_00018824,2012,2,93449.9,1,2,2,5,At Risk
CUST_2020_00018825,2082,2,60740.649999999994,1,2,1,4,At Risk
CUST_2020_00018826,1910,1,164833.09,2,1,3,6,Potential Loyalists
CUST_2020_00018827,589,4,566199.65,4,3,4,11,Champions
CUST_2020_00018828,1905,3,173665.34999999998,2,3,3,8,Loyal Customers
CUST_2020_00018829,940,4,140150.67,3,3,3,9,Loyal Customers
CUST_2020_00018830,1928,3,95718.32999999999,2,3,2,7,Potential Loyalists
CUST_2020_00018831,1270,4,254148.02000000002,2,3,3,8,Loyal Customers
CUST_2020_00018832,833,5,156503.94,3,4,3,10,Champions
CUST_2020_00018833,2026,1,31947.09,1,1,1,3,Lost Customers
CUST_2020_00018834,1150,2,176129.85,3,2,3,8,Loyal Customers
CUST_2020_00018835,1457,2,54297.42,2,2,1,5,At Risk
CUST_2020_00018836,1836,3,102304.95,2,3,2,7,Potential Loyalists
CUST_2020_00018838,394,5,73068.95,4,4,2,10,Champions
CUST_2020_00018839,1830,3,236420.99,2,3,3,8,Loyal Customers
CUST_2020_00018841,1561,3,238638.09,2,3,3,8,Loyal Customers
CUST_2020_00018843,2030,1,124006.83,1,1,2,4,At Risk
CUST_2020_00018844,1915,1,51783.9,2,1,1,4,At Risk
CUST_2020_00018845,1210,4,138612.3,3,3,3,9,Loyal Customers
CUST_2020_00018846,1464,3,279725.55,2,3,3,8,Loyal Customers
CUST_2020_00018847,1855,2,35563.45,2,2,1,5,At Risk
CUST_2020_00018848,1087,6,788693.3200000001,3,4,4,11,Champions
CUST_2020_00018849,1564,1,55990.47,2,1,1,4,At Risk
CUST_2020_00018850,1940,2,121919.58,2,2,2,6,Potential Loyalists
CUST_2020_00018851,1198,5,264500.61,3,4,3,10,Champions
CUST_2020_00018854,1832,2,466852.27999999997,2,2,4,8,Loyal Customers
CUST_2020_00018855,2132,1,52202.18,1,1,1,3,Lost Customers
CUST_2020_00018856,732,3,288387.24,3,3,4,10,Champions
CUST_2020_00018857,1892,2,55621.399999999994,2,2,1,5,At Risk
CUST_2020_00018858,778,5,102382.92,3,4,2,9,Loyal Customers
CUST_2020_00018860,1762,4,489314.13999999996,2,3,4,9,Loyal Customers
CUST_2020_00018862,2085,1,123105.5,1,1,2,4,At Risk
CUST_2020_00018863,1882,2,498777.81,2,2,4,8,Loyal Customers
CUST_2020_00018864,1850,1,75266.67,2,1,2,5,At Risk
CUST_2020_00018865,746,4,138797.96,3,3,3,9,Loyal Customers
CUST_2020_00018866,1989,2,269808.73,1,2,3,6,Potential Loyalists
CUST_2020_00018867,1589,2,199188.44999999998,2,2,3,7,Potential Loyalists
CUST_2020_00018869,118,3,59551.83,4,3,1,8,Loyal Customers
CUST_2020_00018870,188,3,62391.06,4,3,1,8,Loyal Customers
CUST_2020_00018871,1997,2,174733.19,1,2,3,6,Potential Loyalists
CUST_2020_00018872,537,4,229522.44,4,3,3,10,Champions
CUST_2020_00018873,2117,1,34791.59,1,1,1,3,Lost Customers
CUST_2020_00018874,1949,2,145091.28,2,2,3,7,Potential Loyalists
CUST_2020_00018875,1868,4,418647.70999999996,2,3,4,9,Loyal Customers
CUST_2020_00018876,747,4,581747.3,3,3,4,10,Champions
CUST_2020_00018877,1056,4,174477.43,3,3,3,9,Loyal Customers
CUST_2020_00018878,1977,1,44705.33,1,1,1,3,Lost Customers
CUST_2020_00018879,1882,4,140719.52000000002,2,3,3,8,Loyal Customers
CUST_2020_00018880,1934,2,82289.07,2,2,2,6,Potential Loyalists
CUST_2020_00018881,1901,2,81734.97,2,2,2,6,Potential Loyalists
CUST_2020_00018882,1181,6,204192.71,3,4,3,10,Champions
CUST_2020_00018883,1148,4,91717.58,3,3,2,8,Loyal Customers
CUST_2020_00018885,429,6,167050.69,4,4,3,11,Champions
CUST_2020_00018886,1848,1,136675.37,2,1,2,5,At Risk
CUST_2020_00018887,1838,3,397437.49,2,3,4,9,Loyal Customers
CUST_2020_00018889,1978,4,271953.82,1,3,3,7,Potential Loyalists
CUST_2020_00018890,65,7,543118.4299999999,4,4,4,12,Champions
CUST_2020_00018891,1639,2,175660.96999999997,2,2,3,7,Potential Loyalists
CUST_2020_00018892,506,5,257340.65000000002,4,4,3,11,Champions
CUST_2020_00018893,2076,1,409979.75,1,1,4,6,Potential Loyalists
CUST_2020_00018894,1346,2,517737.79000000004,2,2,4,8,Loyal Customers
CUST_2020_00018895,1988,2,281324.98,1,2,4,7,Potential Loyalists
CUST_2020_00018896,1062,3,115918.23999999999,3,3,2,8,Loyal Customers
CUST_2020_00018897,2112,1,52465.32,1,1,1,3,Lost Customers
CUST_2020_00018899,993,2,80211.44,3,2,2,7,Potential Loyalists
CUST_2020_00018900,1852,7,463755.08999999997,2,4,4,10,Champions
CUST_2020_00018901,1263,3,318437.9,2,3,4,9,Loyal Customers
CUST_2020_00018902,371,2,184667.57,4,2,3,9,Loyal Customers
CUST_2020_00018903,366,7,393129.66,4,4,4,12,Champions
CUST_2020_00018904,1017,4,207875.89,3,3,3,9,Loyal Customers
CUST_2020_00018906,1922,3,82009.76,2,3,2,7,Potential Loyalists
CUST_2020_00018907,1965,2,165419.78,2,2,3,7,Potential Loyalists
CUST_2020_00018908,1902,1,58634.92,2,1,1,4,At Risk
CUST_2020_00018909,1942,3,264522.86,2,3,3,8,Loyal Customers
CUST_2020_00018910,1496,4,342676.27999999997,2,3,4,9,Loyal Customers
CUST_2020_00018912,477,8,241727.5,4,4,3,11,Champions
CUST_2020_00018913,881,3,46056.48,3,3,1,7,Potential Loyalists
CUST_2020_00018915,1472,3,221917.59,2,3,3,8,Loyal Customers
CUST_2020_00018916,1906,2,144275.16,2,2,3,7,Potential Loyalists
CUST_2020_00018917,2054,1,126131.67,1,1,2,4,At Risk
CUST_2020_00018918,2036,3,322741.95999999996,1,3,4,8,Loyal Customers
CUST_2020_00018919,1583,3,334644.51,2,3,4,9,Loyal Customers
CUST_2020_00018920,1851,5,389115.7,2,4,4,10,Champions
CUST_2020_00018921,1558,5,1240740.23,2,4,4,10,Champions
CUST_2020_00018923,1849,1,103888.92,2,1,2,5,At Risk
CUST_2020_00018924,1502,3,691409.61,2,3,4,9,Loyal Customers
CUST_2020_00018925,747,4,329703.45,3,3,4,10,Champions
CUST_2020_00018926,1859,3,88325.26,2,3,2,7,Potential Loyalists
CUST_2020_00018927,1910,1,109137.47,2,1,2,5,At Risk
CUST_2020_00018928,104,6,374579.31,4,4,4,12,Champions
CUST_2020_00018929,745,8,581913.77,3,4,4,11,Champions
CUST_2020_00018930,1481,2,421268.22,2,2,4,8,Loyal Customers
CUST_2020_00018931,1750,1,65394.4,2,1,2,5,At Risk
CUST_2020_00018932,1943,1,126174.47,2,1,2,5,At Risk
CUST_2020_00018933,1012,4,501382.56,3,3,4,10,Champions
CUST_2020_00018934,2023,1,34229.98,1,1,1,3,Lost Customers
CUST_2020_00018936,2076,2,171619.77,1,2,3,6,Potential Loyalists
CUST_2020_00018938,1599,5,142792.89,2,4,3,9,Loyal Customers
CUST_2020_00018939,2180,1,91575.95,1,1,2,4,At Risk
CUST_2020_00018940,1485,7,597560.38,2,4,4,10,Champions
CUST_2020_00018941,1869,5,622567.68,2,4,4,10,Champions
CUST_2020_00018942,1160,1,57029.09,3,1,1,5,At Risk
CUST_2020_00018943,1682,2,252288.75,2,2,3,7,Potential Loyalists
CUST_2020_00018944,1131,6,696452.14,3,4,4,11,Champions
CUST_2020_00018945,738,8,972763.58,3,4,4,11,Champions
